date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:22:10	40348/40348	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-9d9c%22	http://light.pinsupreme.com/icon_fonts_assets/dripicons/fonts/dripicons-v2.ttf	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/dripicons/fonts/dripicons-v2.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/dripicons/webfont.css)
16:22:12	13672/13672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-3568%22	http://light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshadesd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/eightyshades/style.css)
16:22:12	11708/11708	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-2dbc%22	http://light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.woff	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.woff	(from http://light.pinsupreme.com/icon_fonts_assets/eightyshades/style.css)
16:22:14	60586/60586	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-ecaa%22	http://light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.svg	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.svg	(from http://light.pinsupreme.com/icon_fonts_assets/eightyshades/style.css)
16:22:15	13488/13488	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-34b0%22	http://light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.ttf	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/eightyshades/fonts/eightyshades.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/eightyshades/style.css)
16:22:21	35200/35200	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-8980%22	http://light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo.woff2?xu8bm0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo3645.woff2	(from http://light.pinsupreme.com/icon_fonts_assets/entypo/style.css)
16:22:26	70744/70744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-11458%22	http://light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo.eot?xu8bm0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo3645.eot	(from http://light.pinsupreme.com/icon_fonts_assets/entypo/style.css)
16:22:30	340656/340656	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-532b0%22	http://light.pinsupreme.com/icon_fonts_assets/picons-thin/fonts/piconsthin.ttf?lkhde6	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/picons-thin/fonts/piconsthin91a6.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/picons-thin/style.css)
16:22:30	340732/340732	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-532fc%22	http://light.pinsupreme.com/icon_fonts_assets/picons-thin/fonts/piconsthin.woff?lkhde6	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/picons-thin/fonts/piconsthin91a6.woff	(from http://light.pinsupreme.com/icon_fonts_assets/picons-thin/style.css)
16:22:33	270908/270908	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-4223c%22	http://light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo.svg?xu8bm0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo3645.svg	(from http://light.pinsupreme.com/icon_fonts_assets/entypo/style.css)
16:22:37	70584/70584	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-113b8%22	http://light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo.ttf?xu8bm0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo3645.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/entypo/style.css)
16:22:41	70660/70660	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-11404%22	http://light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo.woff?xu8bm0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/entypo/fonts/entypo3645.woff	(from http://light.pinsupreme.com/icon_fonts_assets/entypo/style.css)
16:22:50	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-12d68%22	http://light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://light.pinsupreme.com/icon_fonts_assets/font-awesome/css/font-awesome.min.css)
16:22:57	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-17ee8%22	http://light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://light.pinsupreme.com/icon_fonts_assets/font-awesome/css/font-awesome.min.css)
16:23:01	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-2876e%22	http://light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://light.pinsupreme.com/icon_fonts_assets/font-awesome/css/font-awesome.min.css)
16:23:02	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-6c7db%22	http://light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://light.pinsupreme.com/icon_fonts_assets/font-awesome/css/font-awesome.min.css)
16:23:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-2876e%22	http://light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/font-awesome/css/font-awesome.min.css)
16:23:08	32020/32020	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-7d14%22	http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.woff	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.woff	(from http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.css)
16:23:11	54568/54568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-d528%22	http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.eot	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.eot	(from http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.css)
16:23:14	54568/54568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-d528%22	http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-iconsd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.css)
16:23:14	150535/150535	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-24c07%22	http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.svg	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.svg	(from http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.css)
16:23:19	56976/56976	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-de90%22	http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.ttf	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/foundation-icon-font/foundation-icons.css)
16:23:19	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-286ac%22	http://light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/font-awesome/css/font-awesome.min.css)
16:23:25	63520/63520	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-f820%22	http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.eot	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.eot	(from http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/style.css)
16:23:31	425814/425814	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-67f56%22	http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.svg	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.svg	(from http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/style.css)
16:23:32	63520/63520	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-f820%22	http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Iconsd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/style.css)
16:23:33	63336/63336	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-f768%22	http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.ttf	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/style.css)
16:23:33	94348/94348	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-1708c%22	http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.woff	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/metrize-icons/fonts/Metrize-Icons.woff	(from http://light.pinsupreme.com/icon_fonts_assets/metrize-icons/style.css)
16:23:37	223906/223906	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-36aa2%22	http://light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social.svg?mqbcix	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social1994.svg	(from http://light.pinsupreme.com/icon_fonts_assets/picons-social/style.css)
16:23:37	28016/28016	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-6d70%22	http://light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social.woff2?mqbcix	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social1994.woff2	(from http://light.pinsupreme.com/icon_fonts_assets/picons-social/style.css)
16:23:41	52744/52744	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-ce08%22	http://light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social.ttf?mqbcix	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social1994.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/picons-social/style.css)
16:23:41	19288/19288	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-4b58%22	http://light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch.woff2?lqk6vk	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch35c7.woff2	(from http://light.pinsupreme.com/icon_fonts_assets/batch-icons/style.css)
16:23:41	52820/52820	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-ce54%22	http://light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social.woff?mqbcix	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/picons-social/fonts/picons-social1994.woff	(from http://light.pinsupreme.com/icon_fonts_assets/picons-social/style.css)
16:23:43	212312/212312	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-33d58%22	http://light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch.svg?lqk6vk	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch35c7.svg	(from http://light.pinsupreme.com/icon_fonts_assets/batch-icons/style.css)
16:23:50	69316/69316	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-10ec4%22	http://light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch.ttf?lqk6vk	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch35c7.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/batch-icons/style.css)
16:23:53	54626/54626	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-d562%22	http://light.pinsupreme.com/icon_fonts_assets/dashicons/dashicons.eot?b1d2984e1a886fadb803092a84de341c	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/dashicons/dashiconsbb5d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/dashicons/dashicons.css)
16:23:53	69392/69392	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-10f10%22	http://light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch.woff?lqk6vk	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/batch-icons/fonts/batch35c7.woff	(from http://light.pinsupreme.com/icon_fonts_assets/batch-icons/style.css)
16:23:54	54626/54626	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-d562%22	http://light.pinsupreme.com/icon_fonts_assets/dashicons/dashicons.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/dashicons/dashiconsd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/dashicons/dashicons.css)
16:23:58	54444/54444	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-d4ac%22	http://light.pinsupreme.com/icon_fonts_assets/dashicons/dashicons.ttf?b1d2984e1a886fadb803092a84de341c	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/dashicons/dashiconsbb5d.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/dashicons/dashicons.css)
16:24:04	59872/59872	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-e9e0%22	http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.woff	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/typicons/typicons.woff	(from http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.css)
16:24:06	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-2d86a%22	http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.svg	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/typicons/typicons.svg	(from http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.css)
16:24:11	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-1876c%22	http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.eot	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/typicons/typicons.eot	(from http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.css)
16:24:13	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-1876c%22	http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/typicons/typiconsd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.css)
16:24:17	99920/99920	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-18650%22	http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.ttf	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/typicons/typicons.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/typicons/typicons.css)
16:24:19	44720/44720	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-aeb0%22	http://light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.woff2	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.woff2	(from http://light.pinsupreme.com/icon_fonts_assets/weather-icons/css/weather-icons.min.css)
16:24:23	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-185be%22	http://light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.eot	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.eot	(from http://light.pinsupreme.com/icon_fonts_assets/weather-icons/css/weather-icons.min.css)
16:24:26	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%225cf0a9aa-2d289%22	http://light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.svg	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.svg	(from http://light.pinsupreme.com/icon_fonts_assets/weather-icons/css/weather-icons.min.css)
16:24:30	56468/56468	---M--	200	added ('OK')	application/font-woff	etag:%225cf0a9aa-dc94%22	http://light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.woff	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.woff	(from http://light.pinsupreme.com/icon_fonts_assets/weather-icons/css/weather-icons.min.css)
16:24:31	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cf0a9aa-185be%22	http://light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.eot?	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfontd41d.eot	(from http://light.pinsupreme.com/icon_fonts_assets/weather-icons/css/weather-icons.min.css)
16:24:33	99564/99564	---M--	200	added ('OK')	application/octet-stream	etag:%225cf0a9aa-184ec%22	http://light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.ttf	C:/Users/LAWRENCE/Desktop/COLLINS/ONLINE%20DIGITAL%20ASSETS%20HUB/light.pinsupreme.com/icon_fonts_assets/weather-icons/font/weathericons-regular-webfont.ttf	(from http://light.pinsupreme.com/icon_fonts_assets/weather-icons/css/weather-icons.min.css)
